MouseName,MouseId,HumanName,HumanId,RatName,RatId,FlyName,FlyId,FishName,FishId,YeastName,YeastId,homologId,COSMIC,CGC,Study,PubMedId,Effect,CISAddress,Rank,Cancer,Studies
Prr5l,72446,PRR5L,79899,Prr5l,362171,NA,NA,LOC557634,557634,NA,NA,11753,TRUE,FALSE,Guo 2016-01,26676752,N/A,2:101716241-101883027,B,Blood Cancer,1
Nup85,445007,NUP85,79902,Nup85,287830,Nup75,37078,nup85,445231,NA,NA,11755,TRUE,FALSE,Guo 2016-01,26676752,N/A,11:115564434-115583985,C,Blood Cancer,2
Nup85,445007,NUP85,79902,Nup85,287830,Nup75,37078,nup85,445231,NA,NA,11755,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Morn1,76866,MORN1,79906,Morn1,298676,NA,NA,NA,NA,NA,NA,11757,TRUE,FALSE,Guo 2016-01,26676752,N/A,4:155086577-155145505,D,Blood Cancer,4
Morn1,76866,MORN1,79906,Morn1,298676,NA,NA,NA,NA,NA,NA,11757,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,4
Morn1,76866,MORN1,79906,Morn1,298676,NA,NA,NA,NA,NA,NA,11757,TRUE,FALSE,Van der Weyden 2013-02,22370638,N/A,,N/A,Blood Cancer,4
Morn1,76866,MORN1,79906,Morn1,298676,NA,NA,NA,NA,NA,NA,11757,TRUE,FALSE,Xu 2017-01,28062688,Loss,4:155086577-155145505,N/A,Liver Cancer,4
Map6d1,208158,MAP6D1,79929,Map6d1,363823,NA,NA,NA,NA,NA,NA,11763,TRUE,FALSE,Van der Weyden 2011-01,21628403,N/A,16:20258098-20258098,A,Blood Cancer,1
AU040320,100317,KIAA0319L,79932,LOC100294508,100294508,NA,NA,si:ch211-193k19.1,100034533,NA,NA,11764,TRUE,FALSE,Guo 2016-01,26676752,N/A,4:126753544-126870070,D,Blood Cancer,2
AU040320,100317,KIAA0319L,79932,LOC100294508,100294508,NA,NA,si:ch211-193k19.1,100034533,NA,NA,11764,TRUE,FALSE,Morris 2016-01,27790711,N/A,4:126754256-126771256,D,Colorectal Cancer,2
Dennd1c,70785,DENND1C,79958,Dennd1c,363326,NA,NA,si:dkey-76b14.2,101886409,NA,NA,11773,TRUE,FALSE,Guo 2016-01,26676752,N/A,17:57066056-57078510,D,Blood Cancer,2
Dennd1c,70785,DENND1C,79958,Dennd1c,363326,NA,NA,si:dkey-76b14.2,101886409,NA,NA,11773,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Cep76,225659,CEP76,79959,Cep76,291540,NA,NA,cep76,564926,NA,NA,11774,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Wls,68151,WLS,79971,Wls,362065,wls,39259,wls,406420,NA,NA,11779,TRUE,FALSE,Perna 2015-01,25624498,N/A,3:159878340-159878340,D,Skin Cancer,3
Wls,68151,WLS,79971,Wls,362065,wls,39259,wls,406420,NA,NA,11779,TRUE,FALSE,Perna 2015-02,25624498,N/A,3:159896008-159896008,C,Skin Cancer,3
Wls,68151,WLS,79971,Wls,362065,wls,39259,wls,406420,NA,NA,11779,TRUE,FALSE,Takeda 2016-01,27006499,Loss,3:159839695-159935175,C,Gastric Cancer,3
Ttc26,264134,TTC26,79989,Ttc26,500086,CG4525,41905,ttc26,494074,NA,NA,11786,TRUE,FALSE,Guo 2016-01,26676752,N/A,6:38381469-38427647,D,Blood Cancer,2
Ttc26,264134,TTC26,79989,Ttc26,500086,CG4525,41905,ttc26,494074,NA,NA,11786,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Obfc1,108689,OBFC1,79991,Obfc1,294025,NA,NA,obfc1,393360,NA,NA,11788,FALSE,FALSE,Guo 2016-01,26676752,N/A,19:47501033-47537507,C,Blood Cancer,2
Obfc1,108689,OBFC1,79991,Obfc1,294025,NA,NA,obfc1,393360,NA,NA,11788,FALSE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Trappc13,66975,TRAPPC13,80006,Trappc13,294709,CG4953,34373,trappc13,321203,NA,NA,11792,TRUE,FALSE,Guo 2016-01,26676752,N/A,13:104142149-104178469,D,Blood Cancer,1
2310057M21Rik,68277,C10orf88,80007,RGD1305014,309029,NA,NA,si:rp71-19m20.1,570641,NA,NA,11793,TRUE,FALSE,Guo 2016-01,26676752,N/A,7:131338220-131362759,D,Blood Cancer,1
Fam192a,102122,FAM192A,80011,Nip30,307652,CG14480,36988,fam192a,334752,NA,NA,11797,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,8:94574940-94601726,D,Liver Cancer,5
Fam192a,102122,FAM192A,80011,Nip30,307652,CG14480,36988,fam192a,334752,NA,NA,11797,TRUE,FALSE,Guo 2016-01,26676752,N/A,8:94574138-94601997,D,Blood Cancer,5
Fam192a,102122,FAM192A,80011,Nip30,307652,CG14480,36988,fam192a,334752,NA,NA,11797,TRUE,FALSE,Perez Mancera 2012-01,22699621,N/A,8:94592003-94592003,D,Pancreatic Cancer,5
Fam192a,102122,FAM192A,80011,Nip30,307652,CG14480,36988,fam192a,334752,NA,NA,11797,TRUE,FALSE,Perez Mancera 2012-02,22699621,N/A,8:94593303-94593303,D,Pancreatic Cancer,5
Fam192a,102122,FAM192A,80011,Nip30,307652,CG14480,36988,fam192a,334752,NA,NA,11797,TRUE,FALSE,Takeda 2015-01,25559195,N/A,8:94582553-94595727,D,Colorectal Cancer,5
9030617O03Rik,217830,C14orf159,80017,RGD1311756,362769,NA,NA,c14orf159,560387,NA,NA,11798,FALSE,FALSE,Guo 2016-01,26676752,N/A,12:100779057-100896981,D,Blood Cancer,2
9030617O03Rik,217830,C14orf159,80017,RGD1311756,362769,NA,NA,c14orf159,560387,NA,NA,11798,FALSE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Foxred2,239554,FOXRED2,80020,Foxred2,315112,NA,NA,foxred2,767722,NA,NA,11800,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Tmem62,96957,TMEM62,80021,Tmem62,311350,NA,NA,tmem62,402997,NA,NA,11801,TRUE,FALSE,Guo 2016-01,26676752,N/A,2:120977017-121007852,B,Blood Cancer,1
Mcf2l,17207,MCF2L,23263,Mcf2l,117020,NA,NA,mcf2la,100148439,NA,NA,11804,TRUE,FALSE,Guo 2016-01,26676752,N/A,8:12873806-13020905,B,Blood Cancer,1
Arl14,71619,ARL14,80117,Arl14,683581,NA,NA,arl14,556921,NA,NA,11812,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Vcpip1,70675,VCPIP1,80124,Vcpip1,286761,NA,NA,vcpip1,570582,NA,NA,11814,TRUE,FALSE,Guo 2016-01,26676752,N/A,1:9718622-9748382,C,Blood Cancer,2
Vcpip1,70675,VCPIP1,80124,Vcpip1,286761,NA,NA,vcpip1,570582,NA,NA,11814,TRUE,FALSE,Morris 2016-01,27790711,N/A,1:9730319-9747319,D,Colorectal Cancer,2
Lrrc8e,72267,LRRC8E,80131,Lrrc8e,304203,NA,NA,NA,NA,NA,NA,11817,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Ptges2,96979,PTGES2,80142,Ptges2,311865,Su(P),39856,ptgesl,799964,NA,NA,11819,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Toe1,68276,TOE1,114034,Toe1,298443,NA,NA,toe1,568260,NA,NA,11823,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Asrgl1,66514,ASRGL1,80150,Asrgl1,246307,NA,NA,asrgl1,541402,NA,NA,11825,TRUE,FALSE,Guo 2016-01,26676752,N/A,19:9109868-9135636,C,Blood Cancer,1
Edc3,353190,EDC3,80153,Edc3,315708,Edc3,39957,edc3,504054,NA,NA,11827,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,9:57708568-57750162,B,Liver Cancer,4
Edc3,353190,EDC3,80153,Edc3,315708,Edc3,39957,edc3,504054,NA,NA,11827,TRUE,FALSE,Guo 2016-01,26676752,N/A,9:57708540-57752499,C,Blood Cancer,4
Edc3,353190,EDC3,80153,Edc3,315708,Edc3,39957,edc3,504054,NA,NA,11827,TRUE,FALSE,Kodama 2016-01,27178121,N/A,9:57708540-57752499,C,Liver Cancer,4
Edc3,353190,EDC3,80153,Edc3,315708,Edc3,39957,edc3,504054,NA,NA,11827,TRUE,FALSE,March 2011-01,22057237,N/A,9:57734208-57754721,D,Colorectal Cancer,4
Usp36,72344,USP36,57602,Usp36,303700,NA,NA,NA,NA,NA,NA,11828,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,11:118259653-118290244,D,Liver Cancer,1
Ift74,67694,IFT74,80173,Ift74,313365,NA,NA,zgc:92052,436658,NA,NA,11831,TRUE,FALSE,Guo 2016-01,26676752,N/A,4:94614491-94693229,D,Blood Cancer,2
Ift74,67694,IFT74,80173,Ift74,313365,NA,NA,zgc:92052,436658,NA,NA,11831,TRUE,FALSE,Koso 2012-01,23045694,N/A,4:94614491-94693229,C,Nervous System Cancer,2
Spsb1,74646,SPSB1,80176,Spsb1,313722,NA,NA,spsb1,334190,NA,NA,11832,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Tmem134,66990,TMEM134,80194,Tmem134,361695,NA,NA,tmem134,393340,NA,NA,11837,TRUE,FALSE,Wu 2012-01,22343890,N/A,19:4125934-4132305,N/A,Nervous System Cancer,1
Wdr19,213081,WDR19,57728,Wdr19,305349,Oseg6,37245,wdr19,556414,NA,NA,11842,TRUE,FALSE,Guo 2016-01,26676752,N/A,5:65199696-65260415,B,Blood Cancer,1
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Bard-Chapeau 2014-01,24316982,N/A,17:87990858-88065285,C,Liver Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Guo 2016-01,26676752,N/A,17:87990859-88065291,C,Blood Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Kodama 2016-01,27178121,N/A,17:87990859-88065291,C,Liver Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Mann 2012-01,22421440,Loss,17:88039282-88039282,D,Pancreatic Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,March 2011-01,22057237,N/A,17:87964571-88075174,C,Colorectal Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Moriarity 2015-01,25961939,Gain,17:87990858-88065285,B,Sarcoma,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Morris 2016-01,27790711,N/A,17:87988260-88064260,C,Colorectal Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Perez Mancera 2012-01,22699621,N/A,17:88043142-88043142,D,Pancreatic Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Perez Mancera 2012-02,22699621,N/A,17:88041475-88041475,D,Pancreatic Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Rahrmann 2013-01,23685747,N/A,17:87990859-88065291,D,Nervous System Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Rahrmann 2013-02,23685747,N/A,17:87990859-88065291,D,Nervous System Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Takeda 2015-02,25559195,N/A,17:88024594-88060880,B,Colorectal Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Takeda 2015-03,25559195,N/A,17:88020409-88046557,C,Colorectal Cancer,14
Fbxo11,225055,FBXO11,80204,Fbxo11,301674,FBX011,41209,fbxo11-like,567742,NA,NA,11843,TRUE,TRUE,Takeda 2016-01,27006499,Loss,17:88010392-88036537,D,Gastric Cancer,14
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,8:90828834-91054508,D,Liver Cancer,11
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Berquam Vrieze 2011-03,21828136,N/A,8:90939208-91026649,C,Blood Cancer,11
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Guo 2016-01,26676752,N/A,8:90828352-91054516,A,Blood Cancer,11
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Moriarity 2015-01,25961939,Gain,8:90828834-91054508,B,Sarcoma,11
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Perna 2015-01,25624498,N/A,8:90940030-90940030,D,Skin Cancer,11
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Perna 2015-02,25624498,N/A,8:90945278-90945278,C,Skin Cancer,11
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Rahrmann 2013-01,23685747,N/A,8:90828835-91054508,C,Nervous System Cancer,11
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Rahrmann 2013-02,23685747,N/A,8:90828835-91054508,B,Nervous System Cancer,11
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Rangel 2016-01,27849608,N/A,8:90828352-91054516,B,Breast Cancer,11
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Takeda 2016-01,27006499,Loss,8:90995210-91005464,D,Gastric Cancer,11
Chd9,109151,CHD9,80205,Chd9,307726,NA,NA,chd9,572355,NA,NA,11844,TRUE,FALSE,Van der Weyden 2013-02,22370638,N/A,8:90912476-90930025,D,Blood Cancer,11
Armc9,78795,ARMC9,80210,Armc9,301579,NA,NA,LOC100334308,100334308,NA,NA,11847,TRUE,FALSE,Guo 2016-01,26676752,N/A,1:86154780-86278284,A,Blood Cancer,1
Naa50,72117,NAA50,80218,Naa50,288108,NA,NA,naa50,445229,NA,NA,11851,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,16:44139808-44163364,D,Liver Cancer,9
Naa50,72117,NAA50,80218,Naa50,288108,NA,NA,naa50,445229,NA,NA,11851,TRUE,FALSE,Guo 2016-01,26676752,N/A,16:44139830-44163366,C,Blood Cancer,9
Naa50,72117,NAA50,80218,Naa50,288108,NA,NA,naa50,445229,NA,NA,11851,TRUE,FALSE,March 2011-01,22057237,N/A,16:44110489-44209274,B,Colorectal Cancer,9
Naa50,72117,NAA50,80218,Naa50,288108,NA,NA,naa50,445229,NA,NA,11851,TRUE,FALSE,Morris 2016-01,27790711,N/A,16:44141187-44163187,A,Colorectal Cancer,9
Naa50,72117,NAA50,80218,Naa50,288108,NA,NA,naa50,445229,NA,NA,11851,TRUE,FALSE,Perez Mancera 2012-01,22699621,N/A,16:44165595-44165595,B,Pancreatic Cancer,9
Naa50,72117,NAA50,80218,Naa50,288108,NA,NA,naa50,445229,NA,NA,11851,TRUE,FALSE,Takeda 2015-01,25559195,N/A,16:44149697-44154051,D,Colorectal Cancer,9
Naa50,72117,NAA50,80218,Naa50,288108,NA,NA,naa50,445229,NA,NA,11851,TRUE,FALSE,Takeda 2015-02,25559195,N/A,16:44146478-44158080,D,Colorectal Cancer,9
Naa50,72117,NAA50,80218,Naa50,288108,NA,NA,naa50,445229,NA,NA,11851,TRUE,FALSE,Vyazunova 2014-01,25423036,N/A,16:43955420-44144547,B,Nervous System Cancer,9
Naa50,72117,NAA50,80218,Naa50,288108,NA,NA,naa50,445229,NA,NA,11851,TRUE,FALSE,Wong 2014-01,24316979,N/A,16:44166181-44166181,D,Blood Cancer,9
Rab11fip1,75767,RAB11FIP1,80223,Rab11fip1,498650,NA,NA,NA,NA,NA,NA,11853,TRUE,FALSE,Morris 2016-01,27790711,N/A,8:27138773-27174646,C,Colorectal Cancer,1
Nubpl,76826,NUBPL,80224,Nubpl,299008,CG3262,35452,nubpl,436715,NA,NA,11854,TRUE,FALSE,Guo 2016-01,26676752,N/A,12:52097737-52312744,D,Blood Cancer,1
D230025D16Rik,234678,C16orf70,80262,RGD621098,207123,CG7083,38943,si:dkey-102f14.5,557406,NA,NA,11864,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,8:105225187-105253051,C,Liver Cancer,3
D230025D16Rik,234678,C16orf70,80262,RGD621098,207123,CG7083,38943,si:dkey-102f14.5,557406,NA,NA,11864,TRUE,FALSE,Kodama 2016-01,27178121,N/A,8:105225145-105253053,C,Liver Cancer,3
D230025D16Rik,234678,C16orf70,80262,RGD621098,207123,CG7083,38943,si:dkey-102f14.5,557406,NA,NA,11864,TRUE,FALSE,Takeda 2016-01,27006499,N/A,8:105225145-105253053,D,Gastric Cancer,3
Edem3,66967,EDEM3,80267,Edem3,289085,Edem2,34714,edem3,559811,NA,NA,11866,TRUE,FALSE,Guo 2016-01,26676752,N/A,1:151755371-151822051,D,Blood Cancer,1
Itpkc,233011,ITPKC,80271,Itpkc,308451,NA,NA,NA,NA,NA,NA,11868,TRUE,FALSE,Guo 2016-01,26676752,N/A,7:27207172-27228661,D,Blood Cancer,1
Med28,66999,MED28,80306,Med28,305391,MED28,43079,med28,493610,NA,NA,11873,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,5:45520228-45529284,C,Liver Cancer,1
Sptbn4,80297,SPTBN4,57731,Sptbn4,308458,NA,NA,NA,NA,NA,NA,11879,TRUE,FALSE,Guo 2016-01,26676752,N/A,7:27356383-27447686,B,Blood Cancer,1
Pnpla3,116939,PNPLA3,80339,Pnpla3,362972,NA,NA,NA,NA,NA,NA,11883,TRUE,FALSE,Kodama 2016-02,27247392,N/A,15:84167816-84189512,D,Liver Cancer,1
Traf3ip3,215243,TRAF3IP3,80342,Traf3ip3,360900,NA,NA,LOC100534789,100534789,NA,NA,11885,TRUE,FALSE,Morris 2016-01,27790711,N/A,1:193157106-193179106,D,Colorectal Cancer,1
Dcaf11,28199,DCAF11,80344,Dcaf11,305895,CG9945,37329,dcaf11,567578,NA,NA,11886,TRUE,FALSE,Guo 2016-01,26676752,N/A,14:55560006-55570065,C,Blood Cancer,3
Dcaf11,28199,DCAF11,80344,Dcaf11,305895,CG9945,37329,dcaf11,567578,NA,NA,11886,TRUE,FALSE,Kodama 2016-01,27178121,N/A,14:55560006-55570065,D,Liver Cancer,3
Dcaf11,28199,DCAF11,80344,Dcaf11,305895,CG9945,37329,dcaf11,567578,NA,NA,11886,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,3
Reep4,72549,REEP4,80346,Reep4,306014,NA,NA,NA,NA,NA,NA,11888,TRUE,FALSE,Guo 2016-01,26676752,N/A,14:70545251-70548933,C,Blood Cancer,1
Cd276,102657,CD276,80381,Cd276,315716,NA,NA,cd276,791140,NA,NA,11892,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Slc35g2,245020,SLC35G2,80723,Slc35g2,315957,NA,NA,slc35g2b,541438,NA,NA,11893,TRUE,FALSE,Guo 2016-01,26676752,N/A,9:100552188-100571090,D,Blood Cancer,1
Vwa7,27762,VWA7,80737,Vwa7,309611,NA,NA,si:ch73-235d11.1,100034575,NA,NA,11895,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Ly6g5c,114652,LY6G5C,80741,Ly6g5c,294245,NA,NA,NA,NA,NA,NA,11896,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Prr3,75210,PRR3,80742,Prr3,361788,NA,NA,NA,NA,NA,NA,11897,TRUE,FALSE,Guo 2016-01,26676752,N/A,17:35972541-35980236,D,Blood Cancer,1
Sra1,24068,SRA1,10011,Sra1,252891,NA,NA,sra1,415137,NA,NA,11906,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,18:36667187-36670311,C,Liver Cancer,2
Sra1,24068,SRA1,10011,Sra1,252891,NA,NA,sra1,415137,NA,NA,11906,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Mrpl54,66047,MRPL54,116541,Mrpl54,299628,NA,NA,mrpl54,100034614,NA,NA,11910,TRUE,FALSE,Morris 2016-01,27790711,N/A,10:81264713-81266934,A,Colorectal Cancer,1
Zfp524,66056,ZNF524,147807,Zfp524,365179,NA,NA,NA,NA,NA,NA,11912,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Aurkaip1,66077,AURKAIP1,54998,Aurkaip1,298687,NA,NA,aurkaip1,100126015,NA,NA,11916,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,4:155831645-155833059,C,Liver Cancer,2
Aurkaip1,66077,AURKAIP1,54998,Aurkaip1,298687,NA,NA,aurkaip1,100126015,NA,NA,11916,TRUE,FALSE,Guo 2016-01,26676752,N/A,4:155831272-155833130,D,Blood Cancer,2
Tmem42,66079,TMEM42,131616,Tmem42,363171,NA,NA,NA,NA,NA,NA,11917,TRUE,FALSE,Guo 2016-01,26676752,N/A,9:123021326-123023490,D,Blood Cancer,1
Chchd6,66098,CHCHD6,84303,Chchd6,297436,NA,NA,chchd6a,449542,NA,NA,11920,TRUE,FALSE,Guo 2016-01,26676752,N/A,6:89383151-89595652,A,Blood Cancer,1
Chchd1,66121,CHCHD1,118487,Chchd1,361005,NA,NA,chchd1,557606,NA,NA,11923,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,14:20703026-20704417,D,Liver Cancer,2
Chchd1,66121,CHCHD1,118487,Chchd1,361005,NA,NA,chchd1,557606,NA,NA,11923,TRUE,FALSE,Kodama 2016-01,27178121,N/A,14:20703027-20704417,D,Liver Cancer,2
Mrps36,66128,MRPS36,92259,Mrps36,294696,NA,NA,si:dkey-190g11.7,567309,NA,NA,11924,TRUE,FALSE,Guo 2016-01,26676752,N/A,13:100735955-100744659,C,Blood Cancer,1
Fbxo36,66153,FBXO36,130888,Fbxo36,363268,NA,NA,fbxo36a,767780,NA,NA,11927,TRUE,FALSE,Guo 2016-01,26676752,N/A,1:84839841-84900487,D,Blood Cancer,1
Nudt14,66174,NUDT14,256281,Nudt14,299346,CG42813,43276,nudt14,559149,NA,NA,11930,TRUE,FALSE,Guo 2016-01,26676752,N/A,12:112934733-112942118,D,Blood Cancer,1
Acyp1,66204,ACYP1,97,Acyp1,299203,NA,NA,acyp1,571263,NA,NA,11932,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Zdhhc12,66220,ZDHHC12,84885,Zdhhc12,366014,NA,NA,LOC569129,569129,NA,NA,11934,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Nicn1,66257,NICN1,84276,Nicn1,619581,NA,NA,nicn1,445216,NA,NA,11936,TRUE,FALSE,Guo 2016-01,26676752,N/A,9:108290429-108296498,C,Blood Cancer,2
Nicn1,66257,NICN1,84276,Nicn1,619581,NA,NA,nicn1,445216,NA,NA,11936,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Tmem54,66260,TMEM54,113452,Tmem54,362605,NA,NA,NA,NA,NA,NA,11937,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Tmed6,66269,TMED6,146456,Tmed6,291991,NA,NA,LOC101884766,101884766,NA,NA,11938,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Tmem126a,66271,TMEM126A,84233,Tmem126a,293113,NA,NA,tmem126a,393771,NA,NA,11939,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,7:90450665-90450665,A,Liver Cancer,5
Tmem126a,66271,TMEM126A,84233,Tmem126a,293113,NA,NA,tmem126a,393771,NA,NA,11939,TRUE,FALSE,Kodama 2016-01,27178121,N/A,7:90450700-90457229,D,Liver Cancer,5
Tmem126a,66271,TMEM126A,84233,Tmem126a,293113,NA,NA,tmem126a,393771,NA,NA,11939,TRUE,FALSE,Morris 2016-01,27790711,N/A,7:90444590-90461590,D,Colorectal Cancer,5
Tmem126a,66271,TMEM126A,84233,Tmem126a,293113,NA,NA,tmem126a,393771,NA,NA,11939,TRUE,FALSE,Perez Mancera 2012-02,22699621,N/A,7:90452280-90452280,D,Pancreatic Cancer,5
Tmem126a,66271,TMEM126A,84233,Tmem126a,293113,NA,NA,tmem126a,393771,NA,NA,11939,TRUE,FALSE,Takeda 2016-01,27006499,Loss,7:90448941-90451870,D,Gastric Cancer,5
Tmem128,66309,TMEM128,85013,Tmem128,360952,NA,NA,tmem128,574426,NA,NA,11944,TRUE,FALSE,Guo 2016-01,26676752,N/A,5:38260185-38269634,C,Blood Cancer,1
Susd3,66329,SUSD3,203328,Susd3,306810,NA,NA,NA,NA,NA,NA,11948,TRUE,FALSE,Guo 2016-01,26676752,N/A,13:49230690-49248706,D,Blood Cancer,1
Cox20,66359,COX20,116228,Cox20,289278,NA,NA,zgc:92598,436985,NA,NA,11956,TRUE,FALSE,Rad 2015-01,25485836,N/A,1:178317215-178333215,B,Pancreatic Cancer,1
2310011J03Rik,66374,C19orf25,148223,RGD1359127,299612,NA,NA,NA,NA,NA,NA,11959,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Alkbh7,66400,ALKBH7,84266,Alkbh7,679944,CG14130,39335,alkbh7,550272,NA,NA,11964,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
2610528J11Rik,66451,C1orf210,149466,RGD1305347,362576,NA,NA,NA,NA,NA,NA,11971,TRUE,FALSE,Van der Weyden 2013-02,22370638,N/A,,N/A,Blood Cancer,1
Ptpmt1,66461,PTPMT1,114971,Ptpmt1,29390,Plip,42807,ptpmt1,567019,NA,NA,11973,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,2:90910712-90918050,C,Liver Cancer,3
Ptpmt1,66461,PTPMT1,114971,Ptpmt1,29390,Plip,42807,ptpmt1,567019,NA,NA,11973,TRUE,FALSE,Guo 2016-01,26676752,N/A,2:90908716-90918258,D,Blood Cancer,3
Ptpmt1,66461,PTPMT1,114971,Ptpmt1,29390,Plip,42807,ptpmt1,567019,NA,NA,11973,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,3
2810428I15Rik,66462,C19orf60,55049,RGD1566239,306348,NA,NA,NA,NA,NA,NA,11974,FALSE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,8:70504295-70506739,D,Liver Cancer,3
